objectid,parentid,title,creator,date,object type,description,subject,current location,former location,format,display_template,object_location,image_small,image_thumb,object_transcript,notes,@
id_6804,,Construction Portrait,,1998-12-04,image,Mike and Maria Wulin help with a construction project,Building; Portrait; Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6804.png,/objects/small/id_6804.png,/objects/thumbs/id_6804.png,,,
id_6805,,Portrait,"Bustos, Marcos",1999-01-01,image,Portrait of Otis A. Fortenberry with children playing in the backgroun,Portrait; Fellowship; Children's Ministry,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6805.png,/objects/small/id_6805.png,/objects/thumbs/id_6805.png,,,
id_6806,,Bell Choir,,1999-01-01,image,"Highway Bell Choir performs with Otis A. Fortenberry, and Rev. Wegner in the background",Choir; Worship; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6806.png,/objects/small/id_6806.png,/objects/thumbs/id_6806.png,,,
id_6807,,Congregation,,,image,Picture of the congregation seated in the sanctuary of the building at 18th and Spring Garden Streets,Building; Sanctuary; Service; Fellowship; Worship; Congregation,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6807.png,/objects/small/id_6807.png,/objects/thumbs/id_6807.png,,,
id_6808,,Portrait,,,image,Portrait of Mike Wulin,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6808.png,/objects/small/id_6808.png,/objects/thumbs/id_6808.png,,,
id_6809,,Sanctuary,,1988-03-01,image,Image of the sanctuary at 18th and Spring Garden Street,Building; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6809.png,/objects/small/id_6809.png,/objects/thumbs/id_6809.png,,,
id_6810,,Christmas Cantata,,1983-12-01,image,Image of the choir at the 1983 Choir Cantata,Choir; Worship; Service; Christmas,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6810.png,/objects/small/id_6810.png,/objects/thumbs/id_6810.png,,,
id_6811,,Man Presents Gift,,,image,A man presents an older woman with a present,Service; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6811.png,/objects/small/id_6811.png,/objects/thumbs/id_6811.png,,,
id_6812,,Woman Plays Piano,,1986-02-01,image,A woman in traditional Korean clothing plays piano in the sanctuary,Piano; Worship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6812.png,/objects/small/id_6812.png,/objects/thumbs/id_6812.png,,,
id_6813,,Korean Choir,,1986-02-01,image,A group of women in Hanbok lead a song from a hymnal on stage in the sanctuary,Choir; Worship; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6813.png,/objects/small/id_6813.png,/objects/thumbs/id_6813.png,,,
id_6814,,Portrait,,1986-02-01,image,Two men in traditional Korean clothing speak from the podium,Service; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6814.png,/objects/small/id_6814.png,/objects/thumbs/id_6814.png,,,
id_6815,,Zoo Trip,,1985-09-01,image,Two children eat popcorn with an older man at the zoo,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6815.png,/objects/small/id_6815.png,/objects/thumbs/id_6815.png,,,
id_6816,,Zoo Trip,,1985-09-01,image,A group pets an animal at the zoo,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6816.png,/objects/small/id_6816.png,/objects/thumbs/id_6816.png,,,
id_6817,,Zoo Trip,,1985-09-01,image,A group poses together for a portrait at the zoo,Fellowship; Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6817.png,/objects/small/id_6817.png,/objects/thumbs/id_6817.png,,,
id_6818,,Zoo Trip,,1985-09-01,image,A group of children speak together at picnic tables at the zoo,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6818.png,/objects/small/id_6818.png,/objects/thumbs/id_6818.png,,,
id_6819,,Korean Choir,,1986-02-01,image,A group of women in Hanbok lead a song from a hymnal on stage in the sanctuary,Choir; Worship; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6819.png,/objects/small/id_6819.png,/objects/thumbs/id_6819.png,,,
id_6820,,Worship,,1986-02-01,image,Worship in the sanctuary with many dressed in traditional Korean clothing,Worship; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6820.png,/objects/small/id_6820.png,/objects/thumbs/id_6820.png,,,
id_6821,,Portrait,,1986-02-01,image,"A group of people on stage in the sanctuary, including Pastor Bogdan, lead a service",Service; Leadership,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6821.png,/objects/small/id_6821.png,/objects/thumbs/id_6821.png,,,
id_6822,,Portrait,,1986-02-01,image,A man in traditional South Asian clothing speaks at the pulpit,Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6822.png,/objects/small/id_6822.png,/objects/thumbs/id_6822.png,,,
id_6823,,Korean Choir,,1986-02-01,image,A group of women in Hanbok lead a song from a hymnal on stage in the sanctuary,Choir; Worship; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6823.png,/objects/small/id_6823.png,/objects/thumbs/id_6823.png,,,
id_6824,,Zoo Trip,,1985-09-01,image,A group gathers at picnic tables at the zoo,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6824.png,/objects/small/id_6824.png,/objects/thumbs/id_6824.png,,,
id_6825,,Zoo Trip,,1985-09-01,image,Two women talk to a young boy at picnic tables,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6825.png,/objects/small/id_6825.png,/objects/thumbs/id_6825.png,,,
id_6826,,Zoo Trip,,1985-09-01,image,An otter swims in a pool,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6826.png,/objects/small/id_6826.png,/objects/thumbs/id_6826.png,,,
id_6827,,Zoo Trip,,1985-09-01,image,A tiger in a cage,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6827.png,/objects/small/id_6827.png,/objects/thumbs/id_6827.png,,,
id_6828,,Zoo Trip,,1985-09-01,image,A lioness in a cage,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6828.png,/objects/small/id_6828.png,/objects/thumbs/id_6828.png,,,
id_6829,,Zoo Trip,,1985-09-01,image,A herd of elephants,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6829.png,/objects/small/id_6829.png,/objects/thumbs/id_6829.png,,,
id_6830,,Zoo Trip,,1985-09-01,image,A dinosaur statue,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6830.png,/objects/small/id_6830.png,/objects/thumbs/id_6830.png,,,
id_6831,,Zoo Trip,,1985-09-01,image,Lemurs play in a tree,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6831.png,/objects/small/id_6831.png,/objects/thumbs/id_6831.png,,,
id_6832,,Zoo Trip,,1985-09-01,image,Apes with a baby ape,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6832.png,/objects/small/id_6832.png,/objects/thumbs/id_6832.png,,,
id_6833,,Zoo Trip,,1985-09-01,image,A group poses for a photograph with an elephant statue,Fellowship; Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6833.png,/objects/small/id_6833.png,/objects/thumbs/id_6833.png,,,
id_6834,,Zoo Trip,,1985-09-01,image,Apes play together,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6834.png,/objects/small/id_6834.png,/objects/thumbs/id_6834.png,,,
id_6835,,Group Playing,,1985-09-01,image,A group plays together outside of the building at 18th and Spring Garden Streets,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6835.png,/objects/small/id_6835.png,/objects/thumbs/id_6835.png,,,
id_6836,,Group Portait,,1985-09-01,image,A group stands together outside,Fellowship; Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6836.png,/objects/small/id_6836.png,/objects/thumbs/id_6836.png,,,
id_6837,,Building,,1985-09-01,image,Image of the church exterior,Building,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6837.png,/objects/small/id_6837.png,/objects/thumbs/id_6837.png,,,
id_6838,,Zoo Trip,,1985-09-01,image,A group eats together at a picnic table,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6838.png,/objects/small/id_6838.png,/objects/thumbs/id_6838.png,,,
id_6839,,Kids Crusade,,,image,"Group portrait of adult leaders with puppets and clown costumes. Back: Dana, Jason, Fawnda, April, Megan, Ashley, Rene. Front: Kimby, Sara, Johnny, Asleyn, Jonathan, and Lloyd",,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6839.png,/objects/small/id_6839.png,/objects/thumbs/id_6839.png,,,
id_6840,,Graduation,,,image,Portrait of young graduates,Portrait; Graduation,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6840.png,/objects/small/id_6840.png,/objects/thumbs/id_6840.png,,,
id_6841,,Sanctuary,,,image,Image of the sanctuary at 18th and Spring Garden Street with a man at the pulpit,Sanctuary; Building,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6841.png,/objects/small/id_6841.png,/objects/thumbs/id_6841.png,,,
id_6842,,Group Rowing,,,image,A group of men and women rowing on water,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6842.png,/objects/small/id_6842.png,/objects/thumbs/id_6842.png,,,
id_6843,,Prayer Card,,,prayer card,"Prayer card for Mr. and Mrs. Philip J. Shabaz, missionaries to Persia",Missions; Prayer,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6843.png,/objects/small/id_6843.png,/objects/thumbs/id_6843.png,,,
id_6844,,Prayer Card,,,prayer card,"Prayer card for Mr. and Mrs. Philip J. Shabaz, missionaries to Persia",Missions; Prayer,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6844.png,/objects/small/id_6844.png,/objects/thumbs/id_6844.png,,,
id_6845,,Prayer Card,,,prayer card,"Prayer card for Miss Grace M. Martin, missionary to China",Missions; Prayer; Scripture,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6845.png,/objects/small/id_6845.png,/objects/thumbs/id_6845.png,,,
id_6846,,Portrait of Man and Woman,,,postcard,Postcard with a portrait of a man and woman,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6846.png,/objects/small/id_6846.png,/objects/thumbs/id_6846.png,,,
id_6847,,Portrait of Woman,,,postcard,Postcard featuring a portrait of a woman,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6847.png,/objects/small/id_6847.png,/objects/thumbs/id_6847.png,,,
id_6848,,Group Portait,,1984-11-01,image,"A group smiles for a portrait in the sanctuary with text reading, ""Rise and be healed in the name of Jesus!""",Portrait; Sanctuary; Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6848.png,/objects/small/id_6848.png,/objects/thumbs/id_6848.png,,,
id_6849,,Group Portait,,1986-09-01,image,A group smiles together around a picnic table,Portrait; Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6849.png,/objects/small/id_6849.png,/objects/thumbs/id_6849.png,,,
id_6850,,Man Speaks,,1986-02-01,image,A man speaks at the pulpit,Portrait; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6850.png,/objects/small/id_6850.png,/objects/thumbs/id_6850.png,,,
id_6851,,Congregation,,1986-02-01,image,"Photograph of congregants greeting each other, with a large group in traditional Korean clothing",Congregation,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6851.png,/objects/small/id_6851.png,/objects/thumbs/id_6851.png,,,
id_6852,,Christmas Card,,,card,"Portrait of the Waggoner family with the text, ""Merry Christmas and a happy new year! The Waggoners""",Portrait; Christmas; Leadership,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6852.png,/objects/small/id_6852.png,/objects/thumbs/id_6852.png,,,
id_6853,,Portrait,,1970-06-27,image,A woman poses for a portrait,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6853.png,/objects/small/id_6853.png,/objects/thumbs/id_6853.png,,,
id_6854,,Portrait,,1970-06-27,image,A woman poses for a portrait,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6854.png,/objects/small/id_6854.png,/objects/thumbs/id_6854.png,,,
id_6855,,Luayne Faith Simpson,,1957-04-01,image,"A portrait of a 15-month Luayne Faith Simpson, daughter of Faith Bragg, in Spokane",Portrait; Leadership,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6855.png,/objects/small/id_6855.png,/objects/thumbs/id_6855.png,,,
id_6856,,Group Portrait,,1970-06-27,image,Two women pose for a portrait,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6856.png,/objects/small/id_6856.png,/objects/thumbs/id_6856.png,,,
id_6857,,Portrait,,1970-06-27,image,A woman poses for a portrait,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6857.png,/objects/small/id_6857.png,/objects/thumbs/id_6857.png,,,
id_6858,,Group Portrait,,1970-06-27,image,Two women pose for a portrait,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6858.png,/objects/small/id_6858.png,/objects/thumbs/id_6858.png,,,
id_6859,,Headquarters Foundation,,,image,"Brother Cook lays the foundation for missions headquarters and prays with a group of masons, workmen, and co-workers",Missions; Foreign Missions; Prayer,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6859.png,/objects/small/id_6859.png,/objects/thumbs/id_6859.png,,,
id_6860,,Foreign Missions,,,image,Brother Cook on a preaching tour via a ferry on a river,Missions; Foreign Missions; Preaching,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6860.png,/objects/small/id_6860.png,/objects/thumbs/id_6860.png,,,
id_6861,,Foreign Missions,,,image,"A portrait with the caption, ""Some of the S. S. children that memorized six chapters. They have dressed up to have their picture taken. *Hindu girl""",Missions; Foreign Missions; Scripture,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6861.png,/objects/small/id_6861.png,/objects/thumbs/id_6861.png,,,
id_6862,,Foreign Missions,,,image,"Several young children pose together. Caption: ""Here are some of our orphan children. The Lord is enlargening this end of the work and has sent us during the last two months five more girls. Please pray for them all.""",Missions; Foreign Missions; Children's Ministry; Prayer,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6862.png,/objects/small/id_6862.png,/objects/thumbs/id_6862.png,,,
id_6863,,Group Portrait,,,image,Five women smile together,Portrait; Fellowship; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6863.png,/objects/small/id_6863.png,/objects/thumbs/id_6863.png,,,
id_6864,,Portrait,,,image,Woman sitting on a bench,Portrait; MIssions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6864.png,/objects/small/id_6864.png,/objects/thumbs/id_6864.png,,,
id_6865,,Group Portrait,,,image,Three woman pose with a baby,Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6865.png,/objects/small/id_6865.png,/objects/thumbs/id_6865.png,,,
id_6866,,Elephant,,,image,"Photograph of an elephant with the caption, ""Large elephant taken in front of our house, as it was passing by.""",Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6866.png,/objects/small/id_6866.png,/objects/thumbs/id_6866.png,,,
id_6867,,Group Portrait,,,image,"A group of people with the caption, ""A group of native Christians""",Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6867.png,/objects/small/id_6867.png,/objects/thumbs/id_6867.png,,,
id_6868,,Group Portrait,,,image,Three people pose together on a porch next to a car,Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6868.png,/objects/small/id_6868.png,/objects/thumbs/id_6868.png,,,
id_6869,,Foreign Missions,,,image,"A group bathes in front of a train. Caption: ""This was taken on the station platform. It shows you how the natives take a bath. I have not succumbed to this yet although I have felt nightly like it during the hot days spent on the plains. - KE.U""",Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6869.png,/objects/small/id_6869.png,/objects/thumbs/id_6869.png,,,
id_6870,,Portrait,,,image,Two women smile together,Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6870.png,/objects/small/id_6870.png,/objects/thumbs/id_6870.png,,,
id_6871,,Portrait,,,image,A man and woman pose together,Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6871.png,/objects/small/id_6871.png,/objects/thumbs/id_6871.png,,,
id_6872,,Rev. E. S. Williams,"McClay, Helen",,image,"Portrait of E. S. Williams with the caption, ""The suitcase is the one in his left hand.""",Portrait; Leadership,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6872.png,/objects/small/id_6872.png,/objects/thumbs/id_6872.png,,,
id_6873,,Foreign Missions,,,image,"A portrait of young girls in a line with the caption, ""Some of Lu babies.""",Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6873.png,/objects/small/id_6873.png,/objects/thumbs/id_6873.png,,,
id_6874,,Portrait,,,image,Portrait of a woman in a field,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6874.png,/objects/small/id_6874.png,/objects/thumbs/id_6874.png,,,
id_6875,,Portrait,,,image,A woman types at a typewriter,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6875.png,/objects/small/id_6875.png,/objects/thumbs/id_6875.png,,,
id_6876,,Foreign Missions,,,image,"A picture of three girls with the caption, ""Our missionary children at ""children's home"" -bang holiday.""",Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6876.png,/objects/small/id_6876.png,/objects/thumbs/id_6876.png,,,
id_6877,,Portrait,,,image,A man and woman pose together,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6877.png,/objects/small/id_6877.png,/objects/thumbs/id_6877.png,,,
id_6878,,Bride and Groom,,,image,Portrait of a bride and groom,Portrait; Wedding; Bride; Groom,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6878.png,/objects/small/id_6878.png,/objects/thumbs/id_6878.png,,,
id_6879,,Chapel Doors,,,image,"A man stands in front of chapel doors with the caption, ""At the door of the last chapel we have built (a Chinese worker).""",Portrait; Missions; Foreign Missions,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6879.png,/objects/small/id_6879.png,/objects/thumbs/id_6879.png,,,
id_6880,,Portrait,,,image,A man and woman stand together,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6880.png,/objects/small/id_6880.png,/objects/thumbs/id_6880.png,,,
id_6881,,Group Portrait,,,image,A group of women pose together at the beach with children behind them playing in the water,,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6881.png,/objects/small/id_6881.png,/objects/thumbs/id_6881.png,,,
id_6882,,Portrait,,,image,Two women smile together,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6882.png,/objects/small/id_6882.png,/objects/thumbs/id_6882.png,,,
id_6883,,Group Portrait,,,image,Six women and one man smile together for a portrait,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6883.png,/objects/small/id_6883.png,/objects/thumbs/id_6883.png,,,
id_6884,,Woman in Carriage,,,image,A woman smiles in a horse-drawn carriage,Portrait,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6884.png,/objects/small/id_6884.png,/objects/thumbs/id_6884.png,,,
id_6885,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6885.png,/objects/small/id_6885.png,/objects/thumbs/id_6885.png,,,
id_6886,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6886.png,/objects/small/id_6886.png,/objects/thumbs/id_6886.png,,,
id_6887,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6887.png,/objects/small/id_6887.png,/objects/thumbs/id_6887.png,,,
id_6888,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6888.png,/objects/small/id_6888.png,/objects/thumbs/id_6888.png,,,
id_6889,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6889.png,/objects/small/id_6889.png,/objects/thumbs/id_6889.png,,,
id_6890,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6890.png,/objects/small/id_6890.png,/objects/thumbs/id_6890.png,,,
id_6891,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6891.png,/objects/small/id_6891.png,/objects/thumbs/id_6891.png,,,
id_6892,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6892.png,/objects/small/id_6892.png,/objects/thumbs/id_6892.png,,,
id_6893,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6893.png,/objects/small/id_6893.png,/objects/thumbs/id_6893.png,,,
id_6894,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6894.png,/objects/small/id_6894.png,/objects/thumbs/id_6894.png,,,
id_6895,,Albanian Christian International,,1999-01-01,image,Food service,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6895.png,/objects/small/id_6895.png,/objects/thumbs/id_6895.png,,,
id_6896,,Albanian Christian International,,1999-01-01,image,Two men speak,Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6896.png,/objects/small/id_6896.png,/objects/thumbs/id_6896.png,,,
id_6897,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6897.png,/objects/small/id_6897.png,/objects/thumbs/id_6897.png,,,
id_6898,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6898.png,/objects/small/id_6898.png,/objects/thumbs/id_6898.png,,,
id_6899,,Albanian Christian International,,1999-01-01,image,Pastor Wegner leads prayer,Service; Fellowship; Sanctuary; Prayer,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6899.png,/objects/small/id_6899.png,/objects/thumbs/id_6899.png,,,
id_6900,,Albanian Christian International,,1999-01-01,image,Music performance in front of an Albanian flag in the sanctuary,Worship; Service; Fellowship; Sanctuary,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6900.png,/objects/small/id_6900.png,/objects/thumbs/id_6900.png,,,
id_6901,,Man and Woman Worship,,,image,A man plays the guitar and sings with a woman,Worship; Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6901.png,/objects/small/id_6901.png,/objects/thumbs/id_6901.png,,,
id_6902,,Children's Ministry,,,image,A man in a clown suit performs for a group of kids,Children's Ministry; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6902.png,/objects/small/id_6902.png,/objects/thumbs/id_6902.png,,,
id_6903,,Group Picture,,1999-01-01,image,A group walks by a Specta-Guard Van,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6903.png,/objects/small/id_6903.png,/objects/thumbs/id_6903.png,,,
id_6904,,Music Performance,,,image,"A group performs in the back of the church in front of a banner reading ""Lets Be Friends!""",Worship; Fellowship; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6904.png,/objects/small/id_6904.png,/objects/thumbs/id_6904.png,,,
id_6905,,Fellowship,,1999-03-10,image,Miss Betty Roberson speaks with two men,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6905.png,/objects/small/id_6905.png,/objects/thumbs/id_6905.png,,,
id_6906,,Children's Ministry,,,image,Adults in costumes adress a room of children next to a puppet stage,Children's Ministry; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6906.png,/objects/small/id_6906.png,/objects/thumbs/id_6906.png,,,
id_6907,,Children's Ministry,,,image,A man dressed in a Biblical costume,Children's Ministry; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6907.png,/objects/small/id_6907.png,/objects/thumbs/id_6907.png,,,
id_6908,,Children's Ministry,,,image,A man dressed in a Biblical costume,Children's Ministry; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6908.png,/objects/small/id_6908.png,/objects/thumbs/id_6908.png,,,
id_6909,,Worship,,,image,"Mike Wulin, Pastor Kurruvilla, and two men perform in front of the ""Friday Night at The Tab"" banner",Worship; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6909.png,/objects/small/id_6909.png,/objects/thumbs/id_6909.png,,,
id_6910,,Child's Bike,,1994-01-02,image,Small pink bike,Bicycle,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6910.png,/objects/small/id_6910.png,/objects/thumbs/id_6910.png,,,
id_6911,,Historical Reenactment,,1999-07-03,image,A historical reenactment next to a yellow school bus,Reenactment,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6911.png,/objects/small/id_6911.png,/objects/thumbs/id_6911.png,,,
id_6912,,Historical Reenactment,,1999-07-03,image,A historical reenactment next to a yellow school bus,Reenactment,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6912.png,/objects/small/id_6912.png,/objects/thumbs/id_6912.png,,,
id_6913,,Betty Roberson,,1999-03-10,image,Betty Roberson speaks at a podium,Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6913.png,/objects/small/id_6913.png,/objects/thumbs/id_6913.png,,,
id_6914,,Fellowship,,,image,A group talks in the sanctuary,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6914.png,/objects/small/id_6914.png,/objects/thumbs/id_6914.png,,,
id_6915,,Fellowship,,,image,"Shrimp salad, Jello salad, and French dressing",Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6915.png,/objects/small/id_6915.png,/objects/thumbs/id_6915.png,,,
id_6916,,Fellowship,,,image,Pineapple upside down cake,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6916.png,/objects/small/id_6916.png,/objects/thumbs/id_6916.png,,,
id_6917,,Fellowship,,,image,A group speaks together,Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6917.png,/objects/small/id_6917.png,/objects/thumbs/id_6917.png,,,
id_6918,,Cross and Crown,,,image,A picture of the gold Cross and Crown emblem in the sanctuary,Cross and Crown; Sanctuary; Building,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6918.png,/objects/small/id_6918.png,/objects/thumbs/id_6918.png,,,
id_6919,,Family Fun Night,"Bustos, Marco",1999-01-01,image,A boy flips in a trampoline,Children's Ministry; Fellowship,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6919.png,/objects/small/id_6919.png,/objects/thumbs/id_6919.png,,,
id_6920,,Family Fun Night,"Bustos, Marco",1999-01-01,image,Leaders lead a children's activity,Children's Ministry; Service,,Miss Betty's Images,image/png,image,/objects/imagebox/id_6920.png,/objects/small/id_6920.png,/objects/thumbs/id_6920.png,,,
